epoch accuracy loss val_accuracy val_loss
0 0.28679562 2.5144653708462417 0.297647625207901 2.31461205942609
1 0.3092635 2.276466937674133 0.3173307776451111 2.208562869609003
2 0.32560375 2.213815365819623 0.33029285073280334 2.138303583079213
3 0.347591 2.1327129866116383 0.3470955491065979 2.0612920556455294
4 0.3600865 2.059507669916122 0.3658185303211212 1.9814958103104847
5 0.37678722 1.9926694624988015 0.36869898438453674 1.9296808897504656
6 0.3921663 1.9269807881838024 0.3888622224330902 1.827661101542238
7 0.41595578 1.8536933011251273 0.450792133808136 1.7076363667695498
8 0.44359004 1.7881833295631362 0.4243879020214081 1.7218342302970684
9 0.46365494 1.7128585512987857 0.5271243453025818 1.612473332647286
10 0.48047578 1.6606857809369615 0.49783965945243835 1.5568914744811624
11 0.48984742 1.61113700864694 0.5343254804611206 1.474129894348617
12 0.50534666 1.569118572859814 0.5055208802223206 1.4790652153644204
13 0.5212063 1.5176836886142977 0.5420067310333252 1.438686169401362
14 0.5317794 1.4749235909933025 0.5540086627006531 1.389431281897865
15 0.54079056 1.453522911842921 0.5981757044792175 1.3363994350813355
16 0.5506428 1.4135364014039915 0.526164174079895 1.4253546681703997
17 0.5546077 1.3922845418960532 0.5943350791931152 1.3103313947376356
18 0.5745524 1.3542831729957436 0.6106576919555664 1.2695105044359893
19 0.5785174 1.3329349579353338 0.595775306224823 1.2663427822531501
20 0.5818815 1.3165478929510257 0.6058569550514221 1.2325729501401925
21 0.5962994 1.2876090904160444 0.6308209300041199 1.1901867883570538
22 0.598463 1.2735243831312966 0.6317811012268066 1.1831003274130123
23 0.6042293 1.2570655143391294 0.618338942527771 1.178805014861643
24 0.6098822 1.2349712993769613 0.6351416110992432 1.176870257306202
25 0.6146822 1.220589687027038 0.6533845663070679 1.1173882366543026
26 0.6208098 1.199901749315592 0.6490638256072998 1.1014757099142454
27 0.6242941 1.1929414980610331 0.6437830328941345 1.1024806704935521
28 0.63582844 1.1630848879483575 0.618338942527771 1.154808097714366
29 0.635468 1.1613232747130307 0.6629860997200012 1.0781881048653026
30 0.644359 1.1390495438079027 0.6481037139892578 1.0834920843575817
31 0.6384717 1.1343394317807993 0.6553048491477966 1.057098174060816
32 0.6462536 1.124035968646536 0.6812289953231812 1.0220497542714133
33 0.6582111 1.1024549319340535 0.66490638256073 1.0401814013676636
34 0.65805596 1.0942515824994945 0.6749879717826843 1.0204240904939443
35 0.66622615 1.0751248557493405 0.6389822363853455 1.1021893976745385
36 0.6656254 1.063110222133839 0.6562650203704834 1.052591351265525
37 0.66550523 1.0674104484230742 0.669707179069519 1.0082030406778841
38 0.6737955 1.041741429678053 0.7138742208480835 0.9444178636979439
39 0.6745164 1.0399514310608886 0.6965914368629456 0.9711737490822018
40 0.68148506 1.0258409622826141 0.7177148461341858 0.9310251288384243
41 0.6795626 1.0123741808998088 0.664426326751709 0.9899649330474297
42 0.68424845 1.0054638825270128 0.7215554714202881 0.9021800886365695
43 0.68424845 0.993828216317209 0.7383581399917603 0.8811665075190411
44 0.69277906 0.9889428288435601 0.7215554714202881 0.8911173694475991
45 0.6939805 0.9784243420226548 0.7071531414985657 0.9039102301709765
46 0.69554245 0.9683499257395248 0.7421987652778625 0.8599992241358104
47 0.7013096 0.9548166965788035 0.7441190481185913 0.8540974822802093
48 0.7017902 0.9426688683243536 0.7335573434829712 0.8743988897613877
49 0.7105611 0.9415656844147062 0.7373979687690735 0.8434373698896133
50 0.71680886 0.9161674522456965 0.7364378571510315 0.8707972174359238
51 0.7108014 0.9237792901690298 0.7297167778015137 0.8532165999144702
52 0.71464616 0.9068761657998208 0.7431588768959045 0.8166867812779793
53 0.7159678 0.9062845120221021 0.7076331973075867 0.8876869822715946
54 0.71957225 0.9015655267500725 0.7321171164512634 0.8320866418010732
55 0.714526 0.8999914483970767 0.7532405257225037 0.7938817725751587
56 0.73206776 0.8668923353606027 0.7431588768959045 0.8298279679399583
57 0.72569984 0.8663989825416583 0.7743638753890991 0.7740248617391087
58 0.73182744 0.8627686538907766 0.7297167778015137 0.8707031186704045
59 0.7333894 0.8686682915409697 0.739318311214447 0.8172905477147462
60 0.7353118 0.8506866012667788 0.758041262626648 0.7923002942387897
61 0.7321879 0.8527011530453463 0.7537205815315247 0.7802932639563822
