epoch accuracy loss val_accuracy val_loss
0 0.8845798969268799 0.36793944239616394 0.9656652212142944 0.08916964381933212
1 0.9510618448257446 0.16249899566173553 0.9656652212142944 0.09770539402961731
2 0.9538319706916809 0.12619756162166595 0.9656652212142944 0.11053936183452606
3 0.9667590260505676 0.09873635321855545 0.9527897238731384 0.12067992985248566
4 0.973222553730011 0.06797155737876892 0.9442059993743896 0.14299726486206055
5 0.9796860814094543 0.057432621717453 0.9356223344802856 0.15695105493068695
6 0.9769159555435181 0.06552761793136597 0.9270386099815369 0.18177445232868195
7 0.9815327525138855 0.05074826255440712 0.9399141669273376 0.18328097462654114
8 0.9898430109024048 0.026191236451268196 0.9270386099815369 0.20394495129585266
9 0.9852262139320374 0.04180284962058067 0.9399141669273376 0.12609247863292694
10 0.9879962801933289 0.03469560667872429 0.9656652212142944 0.10959913581609726
11 0.9861496090888977 0.04490828141570091 0.9742489457130432 0.08078701794147491
12 0.9824561476707458 0.053927842527627945 0.9785407781600952 0.08059798926115036
13 0.9889196753501892 0.02683268114924431 0.9742489457130432 0.08293536305427551
14 0.978762686252594 0.04614931344985962 0.9785407781600952 0.08792664110660553
15 0.9935364723205566 0.028026919811964035 0.9871244430541992 0.05287231132388115
16 0.9889196753501892 0.025024982169270515 0.9828326106071472 0.04661120846867561
17 0.9944598078727722 0.016270741820335388 0.9828326106071472 0.05187809094786644
18 0.9916897416114807 0.028853371739387512 0.9785407781600952 0.0622062161564827
19 0.9926131367683411 0.016801293939352036 0.9785407781600952 0.06600912660360336
20 0.9935364723205566 0.02206452377140522 0.9742489457130432 0.07281212508678436
21 0.9879962801933289 0.030909530818462372 0.9828326106071472 0.0663231685757637
22 0.9935364723205566 0.025252245366573334 0.9828326106071472 0.061087820678949356
23 0.9852262139320374 0.031173663213849068 0.9871244430541992 0.060491617769002914
24 0.9963065385818481 0.012048554606735706 0.9785407781600952 0.08159619569778442
25 0.9907664060592651 0.02554641105234623 0.9785407781600952 0.06784278899431229
26 0.9963065385818481 0.014344914816319942 0.9785407781600952 0.07760929316282272
27 0.9907664060592651 0.01666443794965744 0.9871244430541992 0.07437960058450699
28 0.9944598078727722 0.016880305483937263 0.9828326106071472 0.08193056285381317
29 0.9972299337387085 0.0129903145134449 0.9828326106071472 0.08321861922740936
30 0.9879962801933289 0.0285897608846426 0.9828326106071472 0.08143925666809082
31 0.9953832030296326 0.014788242988288403 0.9828326106071472 0.07021745294332504
32 0.9972299337387085 0.008211685344576836 0.9828326106071472 0.07212383300065994
33 0.9990766644477844 0.004761151038110256 0.9828326106071472 0.07037632912397385
34 0.9981532692909241 0.007213834673166275 0.9828326106071472 0.06731438636779785
35 0.9990766644477844 0.009310377761721611 0.9828326106071472 0.06507961452007294
36 0.9972299337387085 0.008259009569883347 0.9828326106071472 0.0667896419763565
37 0.9953832030296326 0.015952765941619873 0.9871244430541992 0.07584606111049652
38 0.9963065385818481 0.009795323014259338 0.9871244430541992 0.09076425433158875
39 0.9972299337387085 0.008462301455438137 0.9871244430541992 0.08377911895513535
40 0.9963065385818481 0.007183880545198917 0.9871244430541992 0.0887051671743393
41 0.9963065385818481 0.013284066691994667 0.9828326106071472 0.08798396587371826
42 0.9916897416114807 0.019569875672459602 0.9828326106071472 0.09719144552946091
43 0.9990766644477844 0.0072915321215987206 0.9785407781600952 0.08592768013477325
44 0.9972299337387085 0.009810526855289936 0.9828326106071472 0.060695208609104156
45 0.9990766644477844 0.004983455874025822 0.9828326106071472 0.04655365273356438
46 0.9953832030296326 0.014228584244847298 0.9785407781600952 0.06701566278934479
47 0.9916897416114807 0.02312159724533558 0.9699570536613464 0.06116265431046486
48 0.9972299337387085 0.0081014484167099 0.9828326106071472 0.04512277618050575
49 0.9935364723205566 0.02233622781932354 0.9828326106071472 0.050436701625585556
50 0.9953832030296326 0.012238336727023125 0.9871244430541992 0.027895037084817886
51 0.9981532692909241 0.009815813042223454 0.9828326106071472 0.025566482916474342
52 0.9963065385818481 0.007344224490225315 0.991416335105896 0.025861455127596855
53 0.9990766644477844 0.0037204830441623926 0.995708167552948 0.018814150243997574
54 0.9963065385818481 0.011663857847452164 0.995708167552948 0.02486477419734001
55 0.9990766644477844 0.003198446473106742 0.995708167552948 0.02627432905137539
56 0.9972299337387085 0.00726824626326561 0.991416335105896 0.023285498842597008
57 0.9981532692909241 0.006595404352992773 0.991416335105896 0.02361343801021576
58 0.9990766644477844 0.004385843873023987 0.995708167552948 0.02112099714577198
59 0.9981532692909241 0.006282714661210775 0.995708167552948 0.018893243744969368
60 1.0 0.002328667091205716 0.995708167552948 0.02227940410375595
61 1.0 0.002447722014039755 0.995708167552948 0.023633019998669624
62 1.0 0.0034053113777190447 0.991416335105896 0.029706619679927826
63 0.9981532692909241 0.009070636704564095 0.9871244430541992 0.03999435529112816
64 0.9981532692909241 0.004827482160180807 0.9871244430541992 0.044736992567777634
65 0.9981532692909241 0.005797144491225481 0.991416335105896 0.03857378661632538
66 0.9981532692909241 0.004315920174121857 0.9871244430541992 0.03809046745300293
67 0.9963065385818481 0.006125696003437042 0.991416335105896 0.041114773601293564
68 0.9990766644477844 0.0036637161392718554 0.991416335105896 0.03472885116934776
69 0.9935364723205566 0.01204387191683054 0.991416335105896 0.02671598084270954
70 1.0 0.0024226773530244827 0.991416335105896 0.0306504238396883
71 0.9972299337387085 0.008287022821605206 0.995708167552948 0.03011278808116913
72 1.0 0.002193223685026169 0.991416335105896 0.03562997654080391
73 0.9990766644477844 0.0024358630180358887 0.995708167552948 0.030347980558872223
74 0.9981532692909241 0.004964771214872599 0.9871244430541992 0.059343453496694565
75 0.9990766644477844 0.0030779018998146057 0.9871244430541992 0.05806251987814903
76 0.9981532692909241 0.004114053677767515 0.991416335105896 0.0446341447532177
77 0.9972299337387085 0.006120723206549883 0.991416335105896 0.04424852505326271
78 0.9981532692909241 0.009384381584823132 0.991416335105896 0.05137961357831955
79 0.9953832030296326 0.010115270502865314 0.9871244430541992 0.0377611480653286
80 0.9981532692909241 0.006363709457218647 0.9871244430541992 0.03460389003157616
81 0.9972299337387085 0.0053009954281151295 0.9871244430541992 0.04585053771734238
82 0.9972299337387085 0.007858172059059143 0.991416335105896 0.05201929807662964
83 0.9972299337387085 0.007209095172584057 0.991416335105896 0.06431270390748978
84 0.9963065385818481 0.008219814859330654 0.991416335105896 0.04919253662228584
85 1.0 0.0011893694754689932 0.991416335105896 0.04401899129152298
86 0.9990766644477844 0.0030130716040730476 0.991416335105896 0.06224171817302704
87 0.9981532692909241 0.005431750323623419 0.991416335105896 0.07373447716236115
88 0.9990766644477844 0.004794899839907885 0.991416335105896 0.02796141430735588
89 0.9981532692909241 0.010408650152385235 0.991416335105896 0.023029308766126633
90 0.9963065385818481 0.015703147277235985 0.9871244430541992 0.03179280087351799
91 0.9963065385818481 0.008957747370004654 0.991416335105896 0.048990700393915176
92 1.0 0.002581661334261298 0.991416335105896 0.032164283096790314
93 1.0 0.0011514935176819563 0.991416335105896 0.036252014338970184
94 0.9972299337387085 0.005856138188391924 0.991416335105896 0.03849891945719719
95 1.0 0.0012753135524690151 0.991416335105896 0.029888750985264778
96 0.9990766644477844 0.002369207562878728 0.991416335105896 0.02897021919488907
97 0.9972299337387085 0.006039266474545002 0.9871244430541992 0.0208326056599617
98 0.9990766644477844 0.0025544168893247843 0.991416335105896 0.017383314669132233
99 0.9963065385818481 0.006785849574953318 0.991416335105896 0.018676074221730232
100 0.9990766644477844 0.005370501894503832 0.995708167552948 0.021908098831772804
101 0.9990766644477844 0.004175036214292049 0.995708167552948 0.027512749657034874
102 1.0 0.0023730697575956583 0.991416335105896 0.03266469016671181
103 0.9981532692909241 0.006736045703291893 0.991416335105896 0.035469669848680496
104 0.9990766644477844 0.004513472784310579 0.995708167552948 0.028255563229322433
105 0.9972299337387085 0.007646710146218538 0.991416335105896 0.05143256112933159
106 0.9990766644477844 0.004921430256217718 0.991416335105896 0.0513797327876091
107 0.9981532692909241 0.003847115207463503 0.991416335105896 0.04670393094420433
108 0.9944598078727722 0.01868530921638012 0.991416335105896 0.03989904746413231
109 0.9963065385818481 0.00883542187511921 0.991416335105896 0.029819337651133537
110 0.9981532692909241 0.005205943249166012 0.991416335105896 0.025357019156217575
111 1.0 0.0016028989339247346 0.995708167552948 0.021339084953069687
112 1.0 0.001972978236153722 0.991416335105896 0.023166650906205177
113 1.0 0.0008461116813123226 0.991416335105896 0.02960505336523056
114 1.0 0.0001592379849171266 0.991416335105896 0.030132131651043892
115 0.9981532692909241 0.011028997600078583 0.991416335105896 0.04844459518790245
116 0.9981532692909241 0.004814316984266043 0.991416335105896 0.036683280020952225
117 1.0 0.0014211332891136408 0.991416335105896 0.03778401017189026
