epoch accuracy loss val_accuracy val_loss
0 0.9050736427307129 0.28834956884384155 0.9477124214172363 0.2209228128194809
1 0.9263502359390259 0.21113768219947815 0.970588207244873 0.12852567434310913
2 0.950900137424469 0.1672278195619583 0.9803921580314636 0.11134282499551773
3 0.9533551335334778 0.14307329058647156 0.9575163125991821 0.15340656042099
4 0.9500818252563477 0.13136346638202667 0.9673202633857727 0.10634870827198029
5 0.9541735053062439 0.13336418569087982 0.9673202633857727 0.1007629856467247
6 0.9533551335334778 0.14299482107162476 0.970588207244873 0.09676695615053177
7 0.9566285014152527 0.11850012093782425 0.970588207244873 0.0769057646393776
8 0.950900137424469 0.12456987053155899 0.9640522599220276 0.10492237657308578
9 0.9517185091972351 0.12450792640447617 0.9771241545677185 0.08131155371665955
10 0.9525368213653564 0.12859240174293518 0.9803921580314636 0.06815855950117111
11 0.9599018096923828 0.12122535705566406 0.9771241545677185 0.07816900312900543
12 0.9738134145736694 0.09456244111061096 0.9738562107086182 0.07078497111797333
13 0.9582651257514954 0.0963350310921669 0.9673202633857727 0.08862954378128052
14 0.9590834975242615 0.10956308990716934 0.9771241545677185 0.08247476071119308
15 0.9615384340286255 0.10630299150943756 0.9640522599220276 0.08517681807279587
16 0.9541735053062439 0.11587991565465927 0.983660101890564 0.07518360018730164
17 0.9615384340286255 0.1108204647898674 0.9738562107086182 0.08030420541763306
18 0.9648118019104004 0.09413015842437744 0.9771241545677185 0.06427132338285446
19 0.9648118019104004 0.10919453203678131 0.9673202633857727 0.10524984449148178
20 0.9623568058013916 0.1058025062084198 0.970588207244873 0.07919526845216751
21 0.9656301140785217 0.10045938193798065 0.9607843160629272 0.09556073695421219
22 0.9639934301376343 0.09302191436290741 0.9771241545677185 0.06382785737514496
23 0.972176730632782 0.08814702928066254 0.9673202633857727 0.08035372942686081
24 0.9729951024055481 0.08730091154575348 0.970588207244873 0.07791685312986374
25 0.9795417189598083 0.08045124262571335 0.9607843160629272 0.08825694769620895
26 0.9680851101875305 0.09568586200475693 0.9607843160629272 0.0934210792183876
27 0.9631751179695129 0.10914427042007446 0.9607843160629272 0.09014646708965302
28 0.9648118019104004 0.09559083729982376 0.9803921580314636 0.07201054692268372
29 0.9729951024055481 0.07056307047605515 0.9738562107086182 0.07775948196649551
30 0.9648118019104004 0.10091832280158997 0.9738562107086182 0.07269937545061111
31 0.9631751179695129 0.10415027290582657 0.9738562107086182 0.0699959248304367
32 0.9746317267417908 0.07897522300481796 0.9738562107086182 0.08342588692903519
33 0.9656301140785217 0.08782216906547546 0.9738562107086182 0.08065902441740036
34 0.9639934301376343 0.09094158560037613 0.970588207244873 0.08352809399366379
35 0.969721794128418 0.09022128582000732 0.9738562107086182 0.072780542075634
36 0.969721794128418 0.07879579067230225 0.9771241545677185 0.06798794865608215
37 0.9664484262466431 0.08958549052476883 0.9803921580314636 0.06287910044193268
38 0.9607201218605042 0.10038919746875763 0.970588207244873 0.06337986141443253
39 0.9705401062965393 0.08300667256116867 0.9738562107086182 0.059207722544670105
40 0.9746317267417908 0.06496195495128632 0.970588207244873 0.07040128856897354
41 0.9705401062965393 0.0755918025970459 0.970588207244873 0.061687421053647995
42 0.9648118019104004 0.09403769671916962 0.9673202633857727 0.07837614417076111
43 0.969721794128418 0.08913186192512512 0.9803921580314636 0.06679137796163559
44 0.9746317267417908 0.060200247913599014 0.9803921580314636 0.05820503085851669
45 0.9705401062965393 0.0833153948187828 0.9803921580314636 0.056875597685575485
46 0.9738134145736694 0.09274773299694061 0.970588207244873 0.07382281124591827
47 0.9713584184646606 0.0750635489821434 0.9771241545677185 0.07289132475852966
48 0.9656301140785217 0.09987764805555344 0.9803921580314636 0.06680130213499069
49 0.972176730632782 0.07201920449733734 0.9738562107086182 0.08345852792263031
50 0.9664484262466431 0.09225712716579437 0.9771241545677185 0.062001459300518036
51 0.972176730632782 0.08256220817565918 0.970588207244873 0.06791821867227554
52 0.9631751179695129 0.09319121390581131 0.9803921580314636 0.053987111896276474
53 0.9705401062965393 0.07030085474252701 0.983660101890564 0.06577858328819275
54 0.9754500985145569 0.06837020814418793 0.9771241545677185 0.07461544871330261
55 0.9795417189598083 0.057349108159542084 0.9738562107086182 0.05958441644906998
56 0.9795417189598083 0.059112049639225006 0.9673202633857727 0.06856841593980789
57 0.9746317267417908 0.06996560096740723 0.970588207244873 0.07212845981121063
58 0.978723406791687 0.06988147646188736 0.9771241545677185 0.05288345366716385
59 0.9729951024055481 0.07813295722007751 0.983660101890564 0.05839584767818451
60 0.9639934301376343 0.10052922368049622 0.9803921580314636 0.05928976461291313
61 0.9705401062965393 0.08943495154380798 0.9803921580314636 0.06526512652635574
62 0.9754500985145569 0.06531573086977005 0.9901960492134094 0.05404431372880936
63 0.9770867228507996 0.06988854706287384 0.9803921580314636 0.06365226209163666
64 0.9713584184646606 0.07835124433040619 0.983660101890564 0.05439445376396179
65 0.9680851101875305 0.07551919668912888 0.9803921580314636 0.05472009256482124
66 0.9705401062965393 0.0778677836060524 0.9738562107086182 0.06896016001701355
67 0.9705401062965393 0.08897335082292557 0.9738562107086182 0.06676408648490906
68 0.9746317267417908 0.07682621479034424 0.9738562107086182 0.05864734202623367
69 0.9648118019104004 0.093370221555233 0.9803921580314636 0.06496001780033112
70 0.972176730632782 0.07572980225086212 0.9738562107086182 0.06191380321979523
71 0.9754500985145569 0.0696241483092308 0.9869281053543091 0.0585273839533329
72 0.9713584184646606 0.07857315987348557 0.9803921580314636 0.058179039508104324
73 0.9713584184646606 0.07178302854299545 0.9738562107086182 0.059532295912504196
74 0.9713584184646606 0.06830576062202454 0.9869281053543091 0.057324472814798355
75 0.9770867228507996 0.06288999319076538 0.9771241545677185 0.05912213400006294
76 0.9672667980194092 0.08578632771968842 0.9738562107086182 0.06224022060632706
77 0.9713584184646606 0.07242938131093979 0.9901960492134094 0.05385595187544823
78 0.978723406791687 0.06854793429374695 0.9803921580314636 0.053778160363435745
79 0.9795417189598083 0.05725868046283722 0.9738562107086182 0.06380927562713623
80 0.9729951024055481 0.07631213963031769 0.970588207244873 0.0683586522936821
81 0.972176730632782 0.08931788057088852 0.9771241545677185 0.061164114624261856
82 0.9672667980194092 0.08330878615379333 0.9803921580314636 0.05185447260737419
83 0.9746317267417908 0.06837523728609085 0.9771241545677185 0.04970597103238106
